doc_id,topic,topic_label,organisation,org_type,date
3624,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-18
3625,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-18
3626,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-09-18
3627,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-09-18
3628,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-18
3629,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-09-18
3630,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-09-19
3631,1,Pupil attainment and exam results,fft,ed_res_org,2025-09-19
3632,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-19
3633,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-09-19
3634,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-19
3635,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-20
3636,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-09-21
3637,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-09-21
3638,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-22
3639,18,Education ministers and political leadership,schoolsweek,ed_journalism,2025-09-22
3640,13,"Skills, apprenticeships, and employment pathways",nuffield,think_tank,2025-09-23
3641,6,Guidance for schools and children,schoolsweek,ed_journalism,2025-09-23
3642,-1,Outlier / noise,gov,gov_inst,2025-09-24
3643,-1,Outlier / noise,gov,gov_inst,2025-09-24
3644,19,Education leadership and professional development,fed,prof_body,2025-09-24
3645,-1,Outlier / noise,epi,think_tank,2025-09-24
3646,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-25
3647,17,Local authorities and education oversight,gov,gov_inst,2025-09-25
3648,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-09-25
3649,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-09-25
3650,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-09-25
3651,14,Education research and evidence foundations,nuffield,think_tank,2025-09-25
3652,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-26
3653,18,Education ministers and political leadership,schoolsweek,ed_journalism,2025-09-26
3654,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-09-26
3655,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-26
3656,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-09-26
3657,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-26
3658,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-26
3659,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-09-27
3660,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2025-09-27
3661,15,AI and digital technology in education,fed,prof_body,2025-09-28
3662,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-09-29
3663,-1,Outlier / noise,gov,gov_inst,2025-09-29
3664,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-29
3665,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-09-29
3666,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-29
3667,12,School funding and education budgets,gov,gov_inst,2025-09-29
3668,-1,Outlier / noise,gov,gov_inst,2025-09-30
3669,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-30
3670,13,"Skills, apprenticeships, and employment pathways",nuffield,think_tank,2025-09-30
3671,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-30
3672,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-30
3673,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-30
3674,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-09-30
3675,-1,Outlier / noise,schoolsweek,ed_journalism,2025-09-30
3676,-1,Outlier / noise,gov,gov_inst,2025-10-01
3677,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-01
3678,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2025-10-02
3679,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-10-02
3680,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2025-10-02
3681,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-10-02
3682,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-02
3683,0,Ofsted inspections and accountability,gov,gov_inst,2025-10-02
3684,7,Pupil attendance and absence,schoolsweek,ed_journalism,2025-10-02
3685,8,Academy trust statements and responses,schoolsweek,ed_journalism,2025-10-03
3686,-1,Outlier / noise,gov,gov_inst,2025-10-03
3687,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-03
3688,15,AI and digital technology in education,schoolsweek,ed_journalism,2025-10-03
3689,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-03
3690,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2025-10-03
3691,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-04
3692,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-04
3693,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2025-10-05
3694,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-10-06
3695,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-10-06
3696,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-06
3697,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-06
3698,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-10-06
3699,2,Teacher recruitment and workforce supply,gov,gov_inst,2025-10-06
3700,-1,Outlier / noise,gov,gov_inst,2025-10-06
3701,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-06
3702,6,Guidance for schools and children,schoolsweek,ed_journalism,2025-10-07
3703,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-10-07
3704,-1,Outlier / noise,gov,gov_inst,2025-10-07
3705,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-08
3706,-1,Outlier / noise,gov,gov_inst,2025-10-08
3707,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-09
3708,9,DfE intervention and academy warnings,gov,gov_inst,2025-10-09
3709,-1,Outlier / noise,gov,gov_inst,2025-10-09
3710,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-10-09
3711,1,Pupil attainment and exam results,fft,ed_res_org,2025-10-09
3712,15,AI and digital technology in education,schoolsweek,ed_journalism,2025-10-10
3713,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-10-10
3714,6,Guidance for schools and children,schoolsweek,ed_journalism,2025-10-10
3715,8,Academy trust statements and responses,schoolsweek,ed_journalism,2025-10-10
3716,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2025-10-10
3717,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-10-10
3718,8,Academy trust statements and responses,schoolsweek,ed_journalism,2025-10-11
3719,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-11
3720,9,DfE intervention and academy warnings,gov,gov_inst,2025-10-13
3721,19,Education leadership and professional development,fed,prof_body,2025-10-13
3722,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-13
3723,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-14
3724,7,Pupil attendance and absence,fft,ed_res_org,2025-10-14
3725,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-14
3726,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-14
3727,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-14
3728,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-14
3729,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-15
3730,8,Academy trust statements and responses,schoolsweek,ed_journalism,2025-10-15
3731,-1,Outlier / noise,gov,gov_inst,2025-10-15
3732,1,Pupil attainment and exam results,gov,gov_inst,2025-10-15
3733,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-15
3734,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-16
3735,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-10-16
3736,1,Pupil attainment and exam results,fft,ed_res_org,2025-10-16
3737,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-10-16
3738,15,AI and digital technology in education,schoolsweek,ed_journalism,2025-10-16
3739,-1,Outlier / noise,gov,gov_inst,2025-10-16
3740,6,Guidance for schools and children,schoolsweek,ed_journalism,2025-10-16
3741,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-17
3742,4,Academy trusts and school governance,schoolsweek,ed_journalism,2025-10-17
3743,15,AI and digital technology in education,schoolsweek,ed_journalism,2025-10-17
3744,11,Free school meals and breakfast provision,epi,think_tank,2025-10-17
3745,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-17
3746,-1,Outlier / noise,gov,gov_inst,2025-10-17
3747,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-17
3748,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-17
3749,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-17
3750,11,Free school meals and breakfast provision,epi,think_tank,2025-10-17
3751,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-18
3752,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2025-10-19
3753,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-20
3754,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-20
3755,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2025-10-20
3756,12,School funding and education budgets,gov,gov_inst,2025-10-20
3757,22,Qualifications reform and T Levels,schoolsweek,ed_journalism,2025-10-21
3758,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-21
3759,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-21
3760,11,Free school meals and breakfast provision,schoolsweek,ed_journalism,2025-10-22
3761,14,Education research and evidence foundations,nuffield,think_tank,2025-10-22
3762,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-10-22
3763,-1,Outlier / noise,gov,gov_inst,2025-10-22
3764,3,Special educational needs and SEND provision,gov,gov_inst,2025-10-22
3765,-1,Outlier / noise,epi,think_tank,2025-10-22
3766,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-23
3767,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-23
3768,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-23
3769,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-10-23
3770,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-23
3771,1,Pupil attainment and exam results,fft,ed_res_org,2025-10-23
3772,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-10-23
3773,7,Pupil attendance and absence,schoolsweek,ed_journalism,2025-10-23
3774,0,Ofsted inspections and accountability,gov,gov_inst,2025-10-24
3775,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-10-24
3776,8,Academy trust statements and responses,schoolsweek,ed_journalism,2025-10-27
3777,13,"Skills, apprenticeships, and employment pathways",gov,gov_inst,2025-10-27
3778,5,School buildings and RAAC safety,gov,gov_inst,2025-10-28
3779,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2025-10-28
3780,5,School buildings and RAAC safety,schoolsweek,ed_journalism,2025-10-28
3781,13,"Skills, apprenticeships, and employment pathways",gov,gov_inst,2025-10-29
3782,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-10-29
3783,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2025-10-29
3784,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-10-30
3785,1,Pupil attainment and exam results,gov,gov_inst,2025-10-30
3786,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2025-10-30
3787,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-30
3788,16,Teachers’ pay review and STRB,schoolsweek,ed_journalism,2025-10-31
3789,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2025-10-31
3790,-1,Outlier / noise,schoolsweek,ed_journalism,2025-10-31
3791,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-11-03
3792,4,Academy trusts and school governance,schoolsweek,ed_journalism,2025-11-03
3793,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-04
3794,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-04
3795,1,Pupil attainment and exam results,fft,ed_res_org,2025-11-04
3796,-1,Outlier / noise,gov,gov_inst,2025-11-04
3797,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-04
3798,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-04
3799,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-04
3800,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-11-05
3801,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-11-05
3802,9,DfE intervention and academy warnings,gov,gov_inst,2025-11-05
3803,-1,Outlier / noise,gov,gov_inst,2025-11-05
3804,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-11-06
3805,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-06
3806,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-06
3807,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-06
3808,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-11-06
3809,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-11-06
3810,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-07
3811,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-07
3812,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-07
3813,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-07
3814,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-10
3815,-1,Outlier / noise,gov,gov_inst,2025-11-10
3816,19,Education leadership and professional development,gov,gov_inst,2025-11-10
3817,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-10
3818,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-10
3819,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-11
3820,7,Pupil attendance and absence,schoolsweek,ed_journalism,2025-11-12
3821,3,Special educational needs and SEND provision,fft,ed_res_org,2025-11-12
3822,13,"Skills, apprenticeships, and employment pathways",epi,think_tank,2025-11-12
3823,13,"Skills, apprenticeships, and employment pathways",epi,think_tank,2025-11-12
3824,-1,Outlier / noise,gov,gov_inst,2025-11-12
3825,7,Pupil attendance and absence,gov,gov_inst,2025-11-12
3826,7,Pupil attendance and absence,fft,ed_res_org,2025-11-13
3827,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-11-13
3828,3,Special educational needs and SEND provision,fed,prof_body,2025-11-13
3829,-1,Outlier / noise,gov,gov_inst,2025-11-13
3830,1,Pupil attainment and exam results,gov,gov_inst,2025-11-13
3831,6,Guidance for schools and children,schoolsweek,ed_journalism,2025-11-14
3832,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-14
3833,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-11-14
3834,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-11-14
3835,0,Ofsted inspections and accountability,schoolsweek,ed_journalism,2025-11-14
3836,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-11-14
3837,1,Pupil attainment and exam results,fft,ed_res_org,2025-11-14
3838,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-14
3839,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-14
3840,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-15
3841,4,Academy trusts and school governance,schoolsweek,ed_journalism,2025-11-15
3842,6,Guidance for schools and children,schoolsweek,ed_journalism,2025-11-16
3843,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-17
3844,1,Pupil attainment and exam results,fft,ed_res_org,2025-11-17
3845,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-17
3846,7,Pupil attendance and absence,schoolsweek,ed_journalism,2025-11-17
3847,2,Teacher recruitment and workforce supply,schoolsweek,ed_journalism,2025-11-17
3848,1,Pupil attainment and exam results,schoolsweek,ed_journalism,2025-11-17
3849,20,SEND funding pressures and council deficits,schoolsweek,ed_journalism,2025-11-17
3850,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-18
3851,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-18
3852,3,Special educational needs and SEND provision,schoolsweek,ed_journalism,2025-11-18
3853,12,School funding and education budgets,schoolsweek,ed_journalism,2025-11-18
3854,6,Guidance for schools and children,gov,gov_inst,2025-11-18
3855,13,"Skills, apprenticeships, and employment pathways",gov,gov_inst,2025-11-18
3856,1,Pupil attainment and exam results,fft,ed_res_org,2025-11-18
3857,-1,Outlier / noise,schoolsweek,ed_journalism,2025-11-18
3858,11,Free school meals and breakfast provision,gov,gov_inst,2025-11-19
3859,22,Qualifications reform and T Levels,fft,ed_res_org,2025-11-19
3860,10,"Teacher pay, unions, and industrial action",schoolsweek,ed_journalism,2025-11-19
